KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
6404,Integritas Pegawai,95.11,95.2,98.06,93.93,PEMERINTAH KABUPATEN KUTAI TIMUR,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6404,Transparansi dan Keadilan Layanan,80.7,78.85,74.42,75.72,PEMERINTAH KABUPATEN KUTAI TIMUR,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6404,Upaya Pencegahan Korupsi,76.45,78.97,74.24,63.96,PEMERINTAH KABUPATEN KUTAI TIMUR,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6405,Eksternal,85.57,84.72,82.02,81.13,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Eksternal
6405,Integritas Pegawai,96.2,95.78,95.36,96.3,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6405,Transparansi dan Keadilan Layanan,80.73,78.75,73.14,75.14,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6405,Upaya Pencegahan Korupsi,78.51,78.25,75.83,70.2,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6409,Eksternal,86.98,84.88,82.87,83.13,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Eksternal
6409,Integritas Pegawai,99.41,96.71,95.23,97.37,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6409,Transparansi dan Keadilan Layanan,89.11,79.19,76.8,79.98,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6409,Upaya Pencegahan Korupsi,71.33,77.32,75.1,70.51,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6411,Eksternal,79.34,77.3,88.3,75.87,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Eksternal
6411,Integritas Pegawai,93.93,95.1,98.18,90.63,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6411,Transparansi dan Keadilan Layanan,76.23,71.12,81.09,73.42,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6411,Upaya Pencegahan Korupsi,66.32,63.66,84.31,62.04,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6471,Eksternal,85.27,85.3,80.09,77.22,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Eksternal
6471,Integritas Pegawai,94.58,95.9,96.48,89.6,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6471,Transparansi dan Keadilan Layanan,81.68,79.95,70.17,75.16,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6471,Upaya Pencegahan Korupsi,78.49,78.77,71.54,65.62,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6472,Eksternal,85.0,83.69,77.7,76.31,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Eksternal
6472,Integritas Pegawai,94.04,93.54,93.44,89.46,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6472,Transparansi dan Keadilan Layanan,80.41,78.15,66.94,72.96,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6472,Upaya Pencegahan Korupsi,79.45,78.17,70.67,65.07,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6474,Eksternal,86.28,87.81,79.77,80.3,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Eksternal
6474,Integritas Pegawai,96.98,97.85,96.52,93.14,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6474,Transparansi dan Keadilan Layanan,81.69,81.54,72.75,77.88,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Transparansi dan Keadilan Layanan
6474,Upaya Pencegahan Korupsi,78.89,82.75,68.07,68.53,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Upaya Pencegahan Korupsi
6500,Eksternal,84.7,85.43,84.89,82.17,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Eksternal
6500,Integritas Pegawai,97.13,95.7,96.81,95.29,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6500,Transparansi dan Keadilan Layanan,83.88,78.28,75.42,78.71,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6500,Upaya Pencegahan Korupsi,71.85,80.96,80.81,71.08,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
6501,Eksternal,86.93,84.86,78.56,82.58,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Eksternal
6501,Integritas Pegawai,96.41,96.49,95.08,96.98,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6501,Transparansi dan Keadilan Layanan,81.28,78.32,70.18,78.53,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6501,Upaya Pencegahan Korupsi,81.91,78.32,68.42,70.66,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
6502,Eksternal,89.11,83.58,82.29,82.98,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Eksternal
6502,Integritas Pegawai,99.55,98.17,99.56,97.77,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6502,Transparansi dan Keadilan Layanan,85.48,80.04,81.01,80.16,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6502,Upaya Pencegahan Korupsi,81.11,70.94,64.57,69.46,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
6503,Eksternal,90.1,83.18,81.97,79.75,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Eksternal
6503,Integritas Pegawai,96.78,94.47,95.48,90.82,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6503,Transparansi dan Keadilan Layanan,86.15,78.77,72.91,75.76,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6503,Upaya Pencegahan Korupsi,86.53,74.99,75.76,71.39,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
6504,Eksternal,85.1,84.9,79.27,81.9,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Eksternal
6504,Integritas Pegawai,93.25,95.97,94.44,92.27,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6504,Transparansi dan Keadilan Layanan,82.19,78.52,70.17,77.88,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6504,Upaya Pencegahan Korupsi,78.93,78.81,71.3,74.34,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
6505,Eksternal,89.69,89.37,83.86,86.27,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Eksternal
6505,Integritas Pegawai,96.35,98.63,98.96,97.2,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6505,Transparansi dan Keadilan Layanan,85.65,82.2,85.52,80.18,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Transparansi dan Keadilan Layanan
6505,Upaya Pencegahan Korupsi,86.23,86.01,65.73,80.08,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Upaya Pencegahan Korupsi
7100,Eksternal,91.89,81.85,86.82,57.4,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Eksternal
7100,Integritas Pegawai,94.51,90.15,98.11,34.35,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7100,Transparansi dan Keadilan Layanan,88.46,75.85,77.67,64.8,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7100,Upaya Pencegahan Korupsi,92.26,78.44,83.13,75.64,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7101,Eksternal,87.06,86.17,87.83,82.82,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Eksternal
7101,Integritas Pegawai,96.86,98.47,96.48,92.39,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Integritas Pegawai
7101,Transparansi dan Keadilan Layanan,84.0,87.3,81.65,82.68,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7101,Upaya Pencegahan Korupsi,79.21,71.61,84.21,72.48,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7102,Eksternal,87.69,87.25,88.82,86.19,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Eksternal
7102,Integritas Pegawai,96.87,98.16,98.77,93.63,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7102,Transparansi dan Keadilan Layanan,84.72,79.17,82.88,85.55,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7102,Upaya Pencegahan Korupsi,80.44,82.96,83.54,78.65,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7103,Eksternal,84.09,86.92,78.67,85.25,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Eksternal
7103,Integritas Pegawai,94.23,96.44,95.69,95.85,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Integritas Pegawai
7103,Transparansi dan Keadilan Layanan,81.43,81.83,70.52,84.47,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7103,Upaya Pencegahan Korupsi,75.49,81.31,67.75,74.37,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7104,Eksternal,84.54,84.11,82.25,80.65,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Eksternal
7104,Integritas Pegawai,94.68,96.92,97.9,97.74,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Integritas Pegawai
7104,Transparansi dan Keadilan Layanan,78.36,78.34,78.65,76.84,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7104,Upaya Pencegahan Korupsi,79.29,75.54,68.51,65.55,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7105,Eksternal,81.35,85.7,83.46,85.04,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Eksternal
7105,Integritas Pegawai,88.15,92.35,91.72,96.53,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Integritas Pegawai
7105,Transparansi dan Keadilan Layanan,77.05,79.47,78.0,84.75,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7105,Upaya Pencegahan Korupsi,77.97,84.33,79.58,72.72,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7106,Eksternal,86.81,90.34,82.23,83.28,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Eksternal
7106,Integritas Pegawai,97.02,98.34,96.49,94.23,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7106,Transparansi dan Keadilan Layanan,85.16,85.92,76.42,79.12,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7106,Upaya Pencegahan Korupsi,77.17,85.76,72.13,75.21,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7107,Eksternal,88.51,87.22,80.51,75.58,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Eksternal
7107,Integritas Pegawai,96.38,96.81,95.18,85.93,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7107,Transparansi dan Keadilan Layanan,83.71,82.92,75.95,75.49,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7107,Upaya Pencegahan Korupsi,84.44,80.8,68.77,64.33,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7108,Eksternal,85.64,86.19,87.48,83.21,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Eksternal
7108,Integritas Pegawai,98.69,99.44,98.54,92.91,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Integritas Pegawai
7108,Transparansi dan Keadilan Layanan,84.73,85.11,82.89,82.66,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7108,Upaya Pencegahan Korupsi,72.21,72.69,79.7,73.11,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7109,Eksternal,89.73,85.75,88.33,85.52,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Eksternal
7109,Integritas Pegawai,96.71,93.92,98.57,91.23,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7109,Transparansi dan Keadilan Layanan,83.97,79.5,83.9,82.51,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7109,Upaya Pencegahan Korupsi,87.53,82.73,81.32,82.1,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7110,Eksternal,90.34,85.95,84.53,88.99,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Eksternal
7110,Integritas Pegawai,98.77,97.98,99.66,98.11,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Integritas Pegawai
7110,Transparansi dan Keadilan Layanan,87.75,83.36,85.0,85.87,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7110,Upaya Pencegahan Korupsi,83.58,75.23,67.5,81.95,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7111,Eksternal,87.61,86.96,85.54,82.25,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Eksternal
7111,Integritas Pegawai,97.21,98.36,97.36,95.22,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Integritas Pegawai
7111,Transparansi dan Keadilan Layanan,81.93,81.49,79.13,79.87,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7111,Upaya Pencegahan Korupsi,82.48,79.65,78.67,70.3,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7171,Eksternal,86.37,87.17,89.73,80.27,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Eksternal
7171,Integritas Pegawai,95.63,96.55,97.51,90.73,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Integritas Pegawai
7171,Transparansi dan Keadilan Layanan,81.24,81.66,84.62,77.19,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7171,Upaya Pencegahan Korupsi,81.09,82.13,86.05,71.74,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7172,Eksternal,82.99,84.94,78.95,80.57,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Eksternal
7172,Integritas Pegawai,90.83,94.82,93.7,91.97,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Integritas Pegawai
7172,Transparansi dan Keadilan Layanan,78.04,77.85,70.22,79.14,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7172,Upaya Pencegahan Korupsi,79.08,80.85,71.06,69.44,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7173,Eksternal,92.03,86.23,85.52,82.18,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Eksternal
7173,Integritas Pegawai,99.05,96.65,97.42,93.92,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Integritas Pegawai
7173,Transparansi dan Keadilan Layanan,87.08,80.29,78.65,79.66,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7173,Upaya Pencegahan Korupsi,89.02,80.46,78.99,71.69,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7174,Eksternal,90.2,85.51,87.13,79.55,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Eksternal
7174,Integritas Pegawai,97.6,96.48,97.61,91.24,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Integritas Pegawai
7174,Transparansi dan Keadilan Layanan,85.72,78.32,79.69,76.92,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Transparansi dan Keadilan Layanan
7174,Upaya Pencegahan Korupsi,86.34,80.33,82.7,69.22,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Upaya Pencegahan Korupsi
7200,Eksternal,88.13,84.73,81.99,86.14,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Eksternal
7200,Integritas Pegawai,95.79,93.12,95.22,94.21,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7200,Transparansi dan Keadilan Layanan,84.36,80.58,72.59,83.99,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7200,Upaya Pencegahan Korupsi,83.32,79.48,76.4,79.33,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7201,Eksternal,88.69,86.47,78.58,75.77,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Eksternal
7201,Integritas Pegawai,98.07,94.65,95.56,90.12,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7201,Transparansi dan Keadilan Layanan,86.21,86.29,70.82,76.04,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7201,Upaya Pencegahan Korupsi,80.77,77.68,67.33,59.8,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7202,Eksternal,81.16,83.33,83.46,87.88,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Eksternal
7202,Integritas Pegawai,88.3,93.77,96.17,99.25,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7202,Transparansi dan Keadilan Layanan,79.72,77.13,72.99,81.72,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7202,Upaya Pencegahan Korupsi,74.7,77.77,79.46,81.26,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7203,Eksternal,87.39,85.31,84.05,82.5,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Eksternal
7203,Integritas Pegawai,95.44,94.65,94.61,94.15,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7203,Transparansi dan Keadilan Layanan,83.28,80.83,74.23,80.94,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7203,Upaya Pencegahan Korupsi,82.46,79.33,81.8,71.22,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7204,Eksternal,84.45,83.9,81.58,78.05,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Eksternal
7204,Integritas Pegawai,94.9,92.97,96.53,91.12,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7204,Transparansi dan Keadilan Layanan,76.99,79.16,79.8,76.39,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7204,Upaya Pencegahan Korupsi,80.08,78.45,66.89,65.32,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7205,Eksternal,88.75,80.25,78.35,79.92,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Eksternal
7205,Integritas Pegawai,97.63,93.66,96.18,91.54,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7205,Transparansi dan Keadilan Layanan,84.58,80.55,75.0,78.84,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7205,Upaya Pencegahan Korupsi,82.97,65.25,61.99,68.2,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7206,Eksternal,83.88,81.04,80.93,74.15,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Eksternal
7206,Integritas Pegawai,94.82,93.43,97.24,88.9,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7206,Transparansi dan Keadilan Layanan,80.36,78.84,74.54,74.38,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7206,Upaya Pencegahan Korupsi,75.22,69.55,69.11,57.76,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7207,Eksternal,86.69,86.19,86.03,79.77,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Eksternal
7207,Integritas Pegawai,95.04,96.98,98.41,94.84,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7207,Transparansi dan Keadilan Layanan,83.44,79.89,77.95,75.23,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7207,Upaya Pencegahan Korupsi,80.62,80.36,80.12,67.58,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7208,Eksternal,84.78,87.02,78.42,78.01,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Eksternal
7208,Integritas Pegawai,96.32,98.91,94.31,93.39,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7208,Transparansi dan Keadilan Layanan,82.34,82.57,68.72,78.87,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7208,Upaya Pencegahan Korupsi,74.45,78.23,70.21,60.34,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7209,Eksternal,91.35,81.52,81.95,84.08,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Eksternal
7209,Integritas Pegawai,98.58,95.8,97.36,96.71,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7209,Transparansi dan Keadilan Layanan,84.26,83.65,73.67,82.85,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7209,Upaya Pencegahan Korupsi,90.15,63.87,72.91,71.4,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7210,Eksternal,80.21,85.77,81.98,84.77,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Eksternal
7210,Integritas Pegawai,91.57,95.8,98.38,98.01,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7210,Transparansi dan Keadilan Layanan,75.86,80.56,75.14,81.61,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Transparansi dan Keadilan Layanan
7210,Upaya Pencegahan Korupsi,71.89,79.72,70.49,73.25,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Upaya Pencegahan Korupsi
7211,Eksternal,84.78,84.49,79.39,79.43,PEMERINTAH KABUPATEN BANGGAI LAUT,PROVINSI SULAWESI TENGAH,Eksternal
7211,Integritas Pegawai,95.77,97.08,95.66,95.65,PEMERINTAH KABUPATEN BANGGAI LAUT,PROVINSI SULAWESI TENGAH,Integritas Pegawai
